Station, Shaft Number, Date-Time, WorkOrder, Part, Freq. 01 - Reading,Motor-Sanding, Freq. 02 - Reading,Motor-Polishing,Freq-Target,Formular -G,Formular -PO
Auto sanding - 1,1,1/5/2022 3:12,807129,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,2,1/5/2022 3:12,807129,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,3,1/5/2022 3:12,807129,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,4,1/5/2022 3:12,807129,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,5,1/5/2022 3:12,807129,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,1/4/2022 15:34,807142,SP400-IR-4,245.9,1450,245.9,1450,245,1,1
Auto sanding - 1,2,1/4/2022 15:35,807142,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,3,1/4/2022 15:35,807142,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,4,1/4/2022 15:35,807142,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,5,1/4/2022 15:36,807142,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,1,1/5/2022 3:43,807114,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,2,1/5/2022 3:44,807114,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,3,1/5/2022 3:48,807114,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,4,1/5/2022 3:48,807114,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,5,1/5/2022 3:50,807114,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,1,1/5/2022 3:50,807114,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,2,1/5/2022 3:50,807114,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,3,1/5/2022 3:51,807114,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,4,1/5/2022 3:51,807114,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,5,1/5/2022 3:52,807114,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,1/5/2022 3:53,807114,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,2,1/5/2022 3:53,807114,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,3,1/5/2022 3:54,807114,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,4,1/5/2022 3:54,807114,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,5,1/5/2022 3:54,807114,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,1,1/5/2022 4:48,807108,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,2,1/5/2022 4:55,807108,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,3,1/5/2022 4:56,807108,SP400-IR-4,245.7,1450,245.7,1450,245,1,1
Auto sanding - 1,4,1/5/2022 4:56,807108,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,5,1/5/2022 4:57,807108,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,1,1/5/2022 4:57,807108,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,2,1/5/2022 4:57,807108,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,3,1/5/2022 4:58,807108,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,4,1/5/2022 4:58,807108,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,5,1/5/2022 4:58,807108,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,1,1/5/2022 4:59,807108,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,2,1/5/2022 4:59,807108,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,3,1/5/2022 5:00,807108,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,4,1/5/2022 5:00,807108,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,5,1/5/2022 5:00,807108,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,1,1/5/2022 5:01,807108,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,2,1/5/2022 5:01,807108,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,3,1/5/2022 5:01,807108,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,4,1/5/2022 5:03,807108,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,5,1/5/2022 5:03,807108,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,1,1/5/2022 14:44,808822,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,2,1/5/2022 14:45,808822,SP400-IR-4,247.6,1450,247.6,1450,245,1,1
Auto sanding - 1,3,1/5/2022 14:46,808822,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,4,1/5/2022 14:47,808822,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,5,1/5/2022 14:47,808822,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,1,1/6/2022 9:20,809685,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,2,1/6/2022 9:21,809685,SP400-IR-4,245.8,1450,245.8,1450,245,1,1
Auto sanding - 1,3,1/6/2022 9:21,809685,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,4,1/6/2022 9:21,809685,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,5,1/6/2022 9:23,809685,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,1,1/7/2022 11:27,810442,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,2,1/7/2022 11:28,810442,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,3,1/7/2022 11:28,810442,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,4,1/7/2022 11:28,810442,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,5,1/7/2022 11:28,810442,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,1,1/7/2022 12:55,810931,SP400-IR-4,249.2,1450,249.2,1450,245,1,1
Auto sanding - 1,1,1/14/2022 2:22,814952,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,2,1/14/2022 2:22,814952,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,3,1/14/2022 2:22,814952,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,4,1/14/2022 2:23,814952,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,5,1/14/2022 2:23,814952,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,1,1/13/2022 15:20,814954,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,2,1/13/2022 15:20,814954,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,3,1/13/2022 15:20,814954,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,4,1/13/2022 15:21,814954,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,5,1/13/2022 15:22,814954,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,1,1/13/2022 15:23,814954,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,1,1/13/2022 15:49,814960,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,2,1/13/2022 15:49,814960,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,3,1/13/2022 15:49,814960,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,4,1/13/2022 15:49,814960,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,5,1/13/2022 15:49,814960,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,1,1/14/2022 4:02,814933,SP400-IR-4,246,1450,246,1450,245,1,1
Auto sanding - 1,2,1/14/2022 4:03,814933,SP400-IR-4,246.3,1450,246.3,1450,245,1,1
Auto sanding - 1,3,1/14/2022 4:03,814933,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,4,1/14/2022 4:03,814933,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,5,1/14/2022 4:04,814933,SP400-IR-4,246.3,1450,246.3,1450,245,1,1
Auto sanding - 1,1,1/13/2022 16:09,814948,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,2,1/13/2022 16:09,814948,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,3,1/13/2022 16:09,814948,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,4,1/13/2022 16:12,814948,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,5,1/13/2022 16:13,814948,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,1,1/14/2022 4:25,814937,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,2,1/14/2022 4:25,814937,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,3,1/14/2022 4:26,814937,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,4,1/14/2022 4:27,814937,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,5,1/14/2022 4:27,814937,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,1,1/14/2022 8:25,814939,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,2,1/14/2022 8:32,814939,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,3,1/14/2022 8:37,814939,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,4,1/14/2022 8:38,814939,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,5,1/14/2022 8:38,814939,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,1,1/14/2022 12:36,815012,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,1,1/14/2022 21:41,814958,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,2,1/14/2022 21:41,814958,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,3,1/14/2022 21:42,814958,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,4,1/14/2022 21:43,814958,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,1,1/15/2022 15:35,814949,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,2,1/15/2022 15:36,814949,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,1,1/15/2022 15:37,814950,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,2,1/15/2022 15:38,814950,SP400-IR-4,245.8,1450,245.8,1450,245,1,1
Auto sanding - 1,3,1/15/2022 15:38,814950,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,4,1/15/2022 15:38,814950,SP400-IR-4,245.8,1450,245.8,1450,245,1,1
Auto sanding - 1,5,1/15/2022 15:38,814950,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,1,1/15/2022 17:09,814959,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,2,1/15/2022 17:09,814959,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,3,1/15/2022 17:09,814959,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,4,1/15/2022 17:10,814959,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,5,1/15/2022 17:10,814959,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,1,1/17/2022 11:20,816899,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,2,1/17/2022 11:20,816899,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,3,1/17/2022 11:20,816899,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,4,1/17/2022 11:20,816899,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,5,1/17/2022 11:20,816899,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,1,1/17/2022 11:28,816525,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,2,1/17/2022 11:28,816525,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,3,1/17/2022 11:29,816525,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,4,1/17/2022 11:29,816525,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,5,1/17/2022 11:29,816525,SP400-IR-4,245.7,1450,245.7,1450,245,1,1
Auto sanding - 1,1,1/17/2022 22:51,817324,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,2,1/17/2022 22:52,817324,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,3,1/17/2022 22:52,817324,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,4,1/17/2022 22:52,817324,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,5,1/17/2022 22:52,817324,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,1,1/17/2022 22:53,817324,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,2,1/17/2022 22:53,817324,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,3,1/17/2022 22:53,817324,SP400-IR-4,248,1450,248,1450,245,1,1
Auto sanding - 1,1,1/17/2022 23:51,817690,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,2,1/17/2022 23:51,817690,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,1/17/2022 23:51,817690,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,4,1/17/2022 23:51,817690,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,5,1/17/2022 23:51,817690,SP400-IR-4,245.6,1450,245.6,1450,245,1,1
Auto sanding - 1,1,1/18/2022 5:04,814941,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,2,1/18/2022 5:04,814941,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,3,1/18/2022 5:04,814941,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,4,1/18/2022 5:04,814941,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
Auto sanding - 1,5,1/18/2022 5:05,814941,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,1,1/19/2022 2:34,818537,SP400-IR-4,247.5,1450,247.5,1450,245,1,1
Auto sanding - 1,2,1/19/2022 2:34,818537,SP400-IR-4,245.6,1450,245.6,1450,245,1,1
Auto sanding - 1,3,1/19/2022 2:34,818537,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,4,1/19/2022 2:35,818537,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,5,1/19/2022 2:35,818537,SP400-IR-4,245.6,1450,245.6,1450,245,1,1
Auto sanding - 1,1,1/20/2022 11:16,814935,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,2,1/20/2022 11:16,814935,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,3,1/20/2022 11:17,814935,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,4,1/20/2022 11:17,814935,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,5,1/20/2022 11:18,814935,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,4,1/21/2022 2:46,814944,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,5,1/21/2022 2:48,814944,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,1,1/21/2022 7:04,818435,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,2,1/21/2022 7:05,818435,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,3,1/21/2022 7:05,818435,SP400-IR-4,247.2,1450,247.2,1450,245,1,1
Auto sanding - 1,4,1/21/2022 7:06,818435,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,5,1/21/2022 7:06,818435,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,1,1/21/2022 7:07,818435,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,2,1/21/2022 7:09,818435,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,3,1/21/2022 7:10,818435,SP400-IR-4,246,1450,246,1450,245,1,1
Auto sanding - 1,4,1/21/2022 7:11,818435,SP400-IR-4,246.1,1450,246.1,1450,245,1,1
Auto sanding - 1,5,1/21/2022 7:12,818435,SP400-IR-4,245.7,1450,245.7,1450,245,1,1
Auto sanding - 1,1,1/22/2022 22:31,814946,SP400-IR-4,249.9,1450,249.9,1450,245,1,1
Auto sanding - 1,2,1/22/2022 22:32,814946,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,3,1/22/2022 22:32,814946,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,4,1/22/2022 22:32,814946,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,5,1/22/2022 22:48,814946,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,1,1/23/2022 17:09,822418,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,2,1/23/2022 17:09,822418,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,3,1/23/2022 17:09,822418,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,4,1/23/2022 17:09,822418,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,5,1/23/2022 17:09,822418,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,1,1/27/2022 20:13,825637,SP400-IR-4,248.6,1450,248.6,1450,245,1,1
Auto sanding - 1,2,1/27/2022 20:13,825637,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,3,1/27/2022 20:14,825637,SP400-IR-4,245.6,1450,245.6,1450,245,1,1
Auto sanding - 1,4,1/27/2022 20:14,825637,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,5,1/27/2022 20:14,825637,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,1,1/28/2022 11:28,822195,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,2,1/28/2022 11:29,822195,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,3,1/28/2022 11:29,822195,SP400-IR-4,249.6,1450,249.6,1450,245,1,1
Auto sanding - 1,4,1/28/2022 11:30,822195,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,5,1/28/2022 11:31,822195,SP400-IR-4,248.8,1450,248.8,1450,245,1,1
Auto sanding - 1,1,1/28/2022 11:45,822198,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,2,1/28/2022 11:47,822198,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,1/28/2022 11:47,822198,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,4,1/28/2022 11:47,822198,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,5,1/28/2022 11:48,822198,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,1,1/29/2022 21:00,826621,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,2,1/29/2022 21:00,826621,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,3,1/29/2022 21:00,826621,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,4,1/29/2022 21:00,826621,SP400-IR-4,247.7,1450,247.7,1450,245,1,1
Auto sanding - 1,5,1/29/2022 21:00,826621,SP400-IR-4,246.9,1450,246.9,1450,245,1,1
Auto sanding - 1,2,2/7/2022 16:42,826623,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,3,2/7/2022 16:43,826623,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,4,2/7/2022 16:43,826623,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,5,2/7/2022 16:44,826623,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,1,2/7/2022 17:06,826619,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,2,2/7/2022 17:06,826619,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,3,2/7/2022 17:07,826619,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,1,2/17/2022 20:26,818497,SP400-IR-4,249.7,1450,249.7,1450,245,1,1
Auto sanding - 1,2,2/17/2022 20:26,818497,SP400-IR-4,248.9,1450,248.9,1450,245,1,1
Auto sanding - 1,3,2/17/2022 20:26,818497,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,4,2/17/2022 20:26,818497,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,5,2/17/2022 20:26,818497,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,1,3/1/2022 18:29,843088,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,2,3/1/2022 18:30,843088,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,3,3/1/2022 18:30,843088,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,4,3/1/2022 18:30,843088,SP400-IR-4,246.6,1450,246.6,1450,245,1,1
Auto sanding - 1,5,3/1/2022 18:31,843088,SP400-IR-4,248.5,1450,248.5,1450,245,1,1
Auto sanding - 1,1,3/1/2022 19:11,843089,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,2,3/1/2022 19:11,843089,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,3,3/1/2022 19:12,843089,SP400-IR-4,249,1450,249,1450,245,1,1
Auto sanding - 1,4,3/1/2022 19:12,843089,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,5,3/1/2022 19:13,843089,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,1,3/2/2022 5:00,843073,SP400-IR-4,248.2,1450,248.2,1450,245,1,1
Auto sanding - 1,1,3/2/2022 10:11,843094,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,2,3/2/2022 10:11,843094,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,3,3/2/2022 10:12,843094,SP400-IR-4,246.5,1450,246.5,1450,245,1,1
Auto sanding - 1,4,3/2/2022 10:13,843094,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,5,3/2/2022 10:14,843094,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,1,3/2/2022 12:15,843093,SP400-IR-4,250.1,1450,250.1,1450,245,1,1
Auto sanding - 1,2,3/2/2022 12:15,843093,SP400-IR-4,250.2,1450,250.2,1450,245,1,1
Auto sanding - 1,3,3/2/2022 12:16,843093,SP400-IR-4,247.8,1450,247.8,1450,245,1,1
Auto sanding - 1,4,3/2/2022 12:16,843093,SP400-IR-4,249.8,1450,249.8,1450,245,1,1
Auto sanding - 1,5,3/2/2022 12:17,843093,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,1,3/2/2022 12:38,843077,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,2,3/2/2022 12:38,843077,SP400-IR-4,245.9,1450,245.9,1450,245,1,1
Auto sanding - 1,1,3/2/2022 12:38,0843093..,SP400-IR-4,250,1450,250,1450,245,1,1
Auto sanding - 1,3,3/2/2022 12:38,843077,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,4,3/2/2022 12:38,843077,SP400-IR-4,246,1450,246,1450,245,1,1
Auto sanding - 1,2,3/2/2022 12:38,0843093..,SP400-IR-4,246.4,1450,246.4,1450,245,1,1
Auto sanding - 1,5,3/2/2022 12:38,843077,SP400-IR-4,246,1450,246,1450,245,1,1
Auto sanding - 1,3,3/2/2022 12:39,0843093..,SP400-IR-4,248.7,1450,248.7,1450,245,1,1
Auto sanding - 1,4,3/2/2022 12:39,0843093..,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,5,3/2/2022 12:39,0843093..,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,1,3/2/2022 16:44,843081,SP400-IR-4,248.3,1450,248.3,1450,245,1,1
Auto sanding - 1,2,3/2/2022 16:45,843081,SP400-IR-4,245.6,1450,245.6,1450,245,1,1
Auto sanding - 1,3,3/2/2022 16:45,843081,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,4,3/2/2022 16:45,843081,SP400-IR-4,246.8,1450,246.8,1450,245,1,1
Auto sanding - 1,5,3/2/2022 16:46,843081,SP400-IR-4,248.4,1450,248.4,1450,245,1,1
Auto sanding - 1,1,3/2/2022 17:06,843092,SP400-IR-4,247.9,1450,247.9,1450,245,1,1
Auto sanding - 1,2,3/2/2022 17:06,843092,SP400-IR-4,246.2,1450,246.2,1450,245,1,1
Auto sanding - 1,1,3/2/2022 19:04,843095,SP400-IR-4,247.1,1450,247.1,1450,245,1,1
Auto sanding - 1,2,3/2/2022 19:05,843095,SP400-IR-4,249.1,1450,249.1,1450,245,1,1
Auto sanding - 1,3,3/2/2022 19:07,843095,SP400-IR-4,247.3,1450,247.3,1450,245,1,1
Auto sanding - 1,4,3/2/2022 19:08,843095,SP400-IR-4,247,1450,247,1450,245,1,1
Auto sanding - 1,5,3/2/2022 19:08,843095,SP400-IR-4,248.1,1450,248.1,1450,245,1,1
Auto sanding - 1,1,3/2/2022 19:20,843101,SP400-IR-4,249.3,1450,249.3,1450,245,1,1
Auto sanding - 1,2,3/2/2022 19:32,843101,SP400-IR-4,249.5,1450,249.5,1450,245,1,1
Auto sanding - 1,3,3/2/2022 19:33,843101,SP400-IR-4,246.7,1450,246.7,1450,245,1,1
Auto sanding - 1,4,3/2/2022 19:33,843101,SP400-IR-4,247.4,1450,247.4,1450,245,1,1
Auto sanding - 1,5,3/2/2022 19:34,843101,SP400-IR-4,249.4,1450,249.4,1450,245,1,1
